@relation anomalous-traffic

@attribute ts numeric
@attribute pkts numeric
@attribute ed numeric
@attribute cd numeric
@attribute lle numeric
@attribute sampen numeric
@attribute rec numeric
@attribute det numeric
@attribute ent numeric
@attribute trend numeric
@attribute lam numeric
@attribute class {normal, anomaly}

@data
1483773300.51,1685,12.0,1.14744536799,5.65643737131e-05,0.0781459262731,0.000598085270687,0.998806682578,-0.0,-5.40797562728e-10,0.0,normal
1483773345.51,1696,14.0,1.07674089455,-0.000828450308872,0.060914651547,0.000594177064765,1.0,-0.0,0.0,0.0,normal
1483773390.51,1620,14.0,1.12570134464,-0.000782143286514,0.0621162947957,0.000622277535781,1.0,-0.0,0.0,0.0,normal
1483773435.51,1496,14.0,1.17781286717,0.0021821451049,0.0662907129198,0.000674308833446,1.0,-0.0,0.0,0.0,normal
1483773480.51,1368,17.0,1.32280548564,0.00430033895549,0.056485335945,0.000739644970414,1.0,-0.0,0.0,0.0,normal
1483773525.51,1244,18.0,2.56823588239,0.000546518240442,0.0887546208958,0.00081499592502,1.0,-0.0,0.0,0.0,normal
1483773570.51,1218,18.0,1.13258443479,-0.000337900115508,0.0209608252833,0.000832639467111,1.0,-0.0,0.0,0.0,normal
1483773615.51,1228,18.0,1.1234589313,-7.1637053202e-05,0.020794165115,0.000825763831544,1.0,-0.0,0.0,0.0,normal
1483773660.51,1212,18.0,2.69135274902,0.000323629818077,0.173348231017,0.000836820083682,1.0,-0.0,0.0,0.0,normal
1483773705.51,1198,18.0,2.44984119056,0.000148252819455,0.14964862126,0.000846740050804,1.0,-0.0,0.0,0.0,normal
1483773750.51,1176,17.0,1.04591190807,0.000179782354423,0.0213173918449,0.000862068965517,1.0,-0.0,0.0,0.0,normal
1483773795.51,1155,15.0,1.64542584521,0.000189330868814,0.0368660367828,0.000876424189308,1.0,-0.0,0.0,0.0,normal
1483773840.51,1093,15.0,1.00917760608,0.000293003587629,0.0250078498463,0.000926784059314,1.0,-0.0,0.0,0.0,normal
1483773885.51,1070,17.0,1.17345101542,0.000277090344338,0.0277811381452,0.000948766603416,1.0,-0.0,0.0,0.0,normal
1483773930.51,1075,17.0,1.2347615956,-0.000265530209416,0.0319617104116,0.000944287063267,1.0,-0.0,0.0,0.0,normal
1483773975.51,1043,12.0,2.34794185258,-0.000283105141638,0.29845894397,0.000968992248062,1.0,-0.0,0.0,0.0,normal
1483774020.51,1047,16.0,1.44982628129,0.000812321627761,0.0337646472607,0.000968992248062,1.0,-0.0,0.0,0.0,normal
1483774200.51,1032,19.0,1.03840187412,-0.00237200502645,0.062757378299,0.000986193293886,1.0,-0.0,0.0,0.0,normal
1483774245.51,1159,15.0,1.02422938893,-0.000287650935092,0.0783412750856,0.000914551591312,0.988323603003,0.882310924515,-1.40846420485e-08,0.0,normal
1483774290.51,1188,15.0,1.07444146186,-3.79767653875e-05,0.0937533656876,0.000895321401519,0.991896272285,1.43682866896,-2.00113681171e-09,0.0,normal
1483774335.51,1209,15.0,1.15711519633,-0.000737405426444,0.0943860330276,0.000856427583551,1.0,1.35178399429,-2.44934336692e-08,0.0,normal
1483774380.51,1226,15.0,1.12102906944,0.000183454815948,0.0923709697849,0.00084005925345,0.993517017828,0.955699891113,4.36850498916e-08,0.0,normal
1483774425.51,1254,15.0,1.16295868228,0.000380184651405,0.0868566491571,0.000836368366285,0.993779160187,1.27302833659,2.96397698597e-07,0.0,normal
1483774470.51,1208,15.0,1.03046671966,0.000438440606164,0.0760212851626,0.000852952647099,0.990131578947,1.05492016799,-1.62361593514e-08,0.00740131578947,normal
1483774515.51,1213,15.0,1.0289254853,-0.000188888511039,0.0843595308162,0.000875764554977,0.988880063542,1.14072019641,9.4593867643e-09,0.00714853057983,normal
1483774560.51,1227,22.0,1.05959888237,-0.000540223164989,0.0701727645895,0.000829187396352,1.0,-0.0,0.0,0.0,normal
1483774605.51,1200,17.0,1.03863798547,0.000366021936834,0.0736106281805,0.000854581355004,1.0,1.05492016799,1.78226628527e-08,0.0,normal
1483774650.51,1153,15.0,1.15061136099,0.00190618747013,0.0897221790674,0.000910337534041,0.993226079594,1.16851840574,1.51018367008e-08,0.0,normal
1483774695.51,1108,9.0,1.06295469659,0.0015194402521,0.132483475762,0.00117685950413,0.953651685393,1.52983341484,-3.29878856782e-07,0.0266853932584,normal
1483774740.51,1079,18.0,1.22720356116,-0.000743731304016,0.0789195752876,0.000945166175464,1.0,0.636514168295,-9.38686755473e-09,0.0,normal
1483774785.51,1107,14.0,1.04933427663,-0.00316903418158,0.0900678683257,0.00103272294617,0.991909385113,1.60073547035,-2.69639035374e-07,0.0,normal
